2.149578426840218770e-01,1.157295327991304940e-01,6.521725929715243009e-01,1.157295328410953006e-01,2.149578427467755126e-01,6.974898012447349194e-01,4.315774346476965451e-01,1.098358856042625821e-02,4.315774347813066125e-01,6.974898013323128643e-01
2.563826118502915974e-01,3.373652320641960106e-02,5.317747249278322874e-01,3.373652325748209557e-02,2.563826119486178889e-01,7.211470606820169493e-01,7.780227135256218007e-01,2.632525514706378633e-01,7.780227136478669037e-01,7.211470607550566347e-01
2.989006647856353727e-01,3.277838022488859249e-01,5.647248724740336900e-01,3.277838023032232373e-01,2.989006649184168807e-01,6.973193495707791234e-01,1.000000000000000000e+00,9.465521407319725800e-01,1.000000000000000000e+00,6.973193496298292215e-01
3.353533603749297987e-01,5.652611683165911227e-01,6.913576431047312454e-01,5.652611683705399681e-01,3.353533605388573924e-01,6.241630620201488178e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.241630620655049810e-01
3.637841373430448222e-01,7.102096239628834518e-01,7.116439619108063663e-01,7.102096240120606696e-01,3.637841375337895755e-01,5.115697348915606568e-01,9.513147517154489918e-01,1.000000000000000000e+00,9.513147517752231774e-01,5.115697349241568048e-01
3.857327016837016620e-01,7.404742126075964936e-01,6.376724130054474138e-01,7.404742126477634745e-01,3.857327018954997411e-01,3.788284325790527984e-01,9.854118625404502119e-01,9.986077862723108378e-01,9.854118623397390975e-01,3.788284326002580582e-01
4.036093644936097902e-01,6.633962883439951108e-01,4.902006971085998144e-01,6.633962883751467476e-01,4.036093647204977430e-01,2.494754612667186566e-01,9.559746540863771624e-01,9.470400429970922129e-01,9.559746541155424993e-01,2.494754612787004056e-01
4.199986411916904472e-01,5.158290679496122522e-01,2.981101092264041852e-01,5.158290679734065520e-01,4.199986414283768399e-01,1.461304215178667321e-01,7.814909494296687908e-01,9.069478121774935397e-01,7.814909494518472721e-01,1.461304215235514903e-01
4.365999869681570500e-01,3.491582833533246055e-01,1.231727398176930832e-01,3.491582833724415913e-01,4.365999872103371038e-01,8.691242420929232160e-02,6.435581626704434122e-01,4.847664621213585434e-01,6.435581626944136824e-01,8.691242421205905289e-02
4.534701138010476806e-01,2.100275467297748333e-01,2.033744480089443030e-02,2.100275467470867352e-01,4.534701140452740975e-01,8.423550245612029808e-02,5.714124805934562845e-01,1.827890434897876948e-01,5.714124806268423562e-01,8.423550245951247351e-02
4.694504631005109174e-01,1.311850290529955609e-01,7.498037177454186693e-03,1.311850290709654643e-01,4.694504633436204499e-01,1.442401601960436874e-01,5.751127310531854997e-01,5.663743867790991399e-02,5.751127311016376309e-01,1.442401602035787711e-01
4.830515707207628240e-01,1.287460302203060625e-01,5.974567848785928420e-02,1.287460302409561275e-01,4.830515709590393891e-01,2.660169955605782843e-01,6.493128111156369897e-01,1.207468803473863289e-01,6.493128111823887050e-01,2.660169955755548599e-01
4.930876452880936789e-01,2.014745070099484836e-01,1.207971462330157952e-01,2.014745070349976130e-01,4.930876455163835659e-01,4.407729036382340704e-01,7.746498518905376995e-01,3.508496102347729573e-01,7.746498519760639523e-01,4.407729036634315256e-01
4.987589901267019399e-01,3.321205183853396803e-01,1.176606838391633519e-01,3.321205184162955848e-01,4.987589903379784362e-01,6.513304052298203306e-01,9.168161917488784063e-01,6.880507699600336702e-01,9.168161918504381669e-01,6.513304052670988442e-01
4.994502803278248471e-01,4.907308802225556210e-01,7.211712032298111239e-05,4.907308802602787234e-01,4.994502805134626855e-01,8.726467385249704334e-01,1.000000000000000000e+00,8.515890346289239909e-01,1.000000000000000000e+00,8.726467385749246963e-01
4.955575075563635190e-01,6.377701820377013053e-01,1.302222784808121283e-04,6.377701820822346823e-01,4.955575077077685187e-01,9.784691412510941877e-01,1.000000000000000000e+00,9.289843876402628098e-01,1.000000000000000000e+00,9.784691413242050384e-01
4.923018239132408991e-01,7.277129193155748021e-01,0.000000000000000000e+00,7.277129193659149786e-01,4.923018240252816646e-01,9.529773061311714866e-01,9.676582327201181943e-01,9.311496018297537036e-01,9.676582328257882226e-01,9.529773062050596044e-01
4.941528631808230210e-01,7.247952030126235679e-01,0.000000000000000000e+00,7.247952030668136647e-01,4.941528632527337761e-01,1.000000000000000000e+00,7.741085641824082542e-01,9.951386719705079820e-01,7.741085642740835882e-01,1.000000000000000000e+00
5.031675587213000345e-01,6.224026607733529337e-01,0.000000000000000000e+00,6.224026608297409391e-01,5.031675587545674233e-01,1.000000000000000000e+00,5.191927063136531073e-01,9.368202345882740145e-01,5.191927063883012838e-01,1.000000000000000000e+00
5.240558258218758203e-01,4.530789155002358792e-01,0.000000000000000000e+00,4.530789155581531613e-01,5.240558258194776275e-01,1.000000000000000000e+00,2.653311602300035821e-01,8.507693515121170780e-01,2.653311602882409415e-01,1.000000000000000000e+00
5.607554029782367833e-01,2.771776639311602786e-01,0.000000000000000000e+00,2.771776639909908080e-01,5.607554029435660725e-01,9.935247324121964096e-01,6.776070836428947641e-02,6.942773869279118548e-01,6.776070840932797712e-02,9.935247325276050923e-01
6.134235075410228166e-01,1.560753379277897979e-01,0.000000000000000000e+00,1.560753379915275074e-01,6.134235074780504116e-01,9.258263103432209373e-01,0.000000000000000000e+00,4.042124279499935136e-01,0.000000000000000000e+00,9.258263104851274239e-01
6.784789165272411271e-01,1.302445839439630715e-01,0.000000000000000000e+00,1.302445840136189081e-01,6.784789164447541099e-01,9.484004505093488469e-01,0.000000000000000000e+00,2.063039709780937203e-01,0.000000000000000000e+00,9.484004506434590143e-01
7.517982555427353830e-01,2.120803150339350407e-01,0.000000000000000000e+00,2.120803151086481930e-01,7.517982554525526329e-01,8.339216930006643214e-01,5.581482879059861124e-02,1.259994699174134536e-01,5.581482882446062166e-02,8.339216931388329090e-01
8.279633743065575313e-01,3.833145577801468362e-01,0.000000000000000000e+00,3.833145578579983392e-01,8.279633742193542867e-01,7.328735407101747423e-01,2.412341816206037270e-01,1.640540659691041292e-01,2.412341816592090404e-01,7.328735408466748869e-01
8.987215960750182253e-01,5.959359968483415315e-01,2.094176758035870001e-01,5.959359969275588309e-01,8.987215959999491632e-01,6.484807447550557935e-01,4.932542605813147185e-01,2.904270390756450437e-01,4.932542606263601304e-01,6.484807448831325649e-01
9.547562613213249616e-01,7.805339634641219604e-01,6.938827080350989940e-01,7.805339635412458232e-01,9.547562612651531166e-01,5.815325253318840426e-01,7.804650845624299116e-01,4.388297253403299902e-01,7.804650846128107222e-01,5.815325254445153913e-01
9.873164229787129154e-01,8.628018345203491979e-01,1.000000000000000000e+00,8.628018345889706398e-01,9.873164229453212926e-01,5.320326330333196019e-01,1.000000000000000000e+00,5.652567153809453515e-01,1.000000000000000000e+00,5.320326331240780027e-01
9.913865552175520346e-01,7.954739866095180689e-01,1.000000000000000000e+00,7.954739866704345630e-01,9.913865552083857002e-01,5.006848475188578895e-01,1.000000000000000000e+00,6.252992966453789769e-01,1.000000000000000000e+00,5.006848475827561096e-01
9.680555129542609549e-01,5.912853079216672247e-01,9.576536056378531780e-01,5.912853079779345489e-01,9.680555129683022786e-01,4.890120823778234538e-01,1.000000000000000000e+00,6.076335042366139971e-01,1.000000000000000000e+00,4.890120824123509458e-01
9.237184503955582215e-01,3.240474804827129796e-01,6.424789261704619836e-01,3.240474805328379393e-01,9.237184504301190202e-01,4.976009436270621977e-01,1.000000000000000000e+00,5.313097166335389865e-01,1.000000000000000000e+00,4.976009436326834789e-01
8.669851184115954235e-01,9.471092740404198074e-02,2.915814274182271792e-01,9.471092744704937005e-02,8.669851184630166241e-01,5.238258013782212119e-01,1.000000000000000000e+00,4.268151383792073705e-01,1.000000000000000000e+00,5.238258013581761352e-01
8.064874360855506241e-01,0.000000000000000000e+00,4.642081626273802247e-02,0.000000000000000000e+00,8.064874361497557098e-01,5.611784932050440933e-01,1.000000000000000000e+00,3.195729087929777834e-01,1.000000000000000000e+00,5.611784931648898800e-01
7.510786716075629199e-01,4.173315226198063416e-02,8.460709221990594595e-03,4.173315229000731236e-02,7.510786716802406726e-01,6.010148413005025336e-01,9.999906793708550623e-01,2.308090561156202203e-01,9.999906792725669069e-01,6.010148412476263857e-01
7.099764017271088523e-01,2.424769347677880604e-01,1.988812625177924787e-01,2.424769347887626714e-01,7.099764018038068336e-01,6.350132380224693396e-01,9.991348311224470535e-01,1.862310122736228757e-01,9.991348309827012830e-01,6.350132379654723769e-01
6.907993806989638497e-01,5.235624985778346563e-01,5.440856602101943329e-01,5.235624985931996989e-01,6.907993807753427529e-01,6.563253005484722680e-01,9.968295745267939933e-01,2.198201695549599211e-01,9.968295743410517940e-01,6.563253004961688841e-01
6.959137726341654284e-01,7.807153267864483936e-01,8.976929835472681196e-01,7.807153267973396815e-01,6.959137727062679746e-01,6.591529187578935023e-01,9.987188150536623343e-01,3.657819937131558397e-01,9.987188148924407427e-01,6.591529187180418248e-01
7.204850954487854731e-01,9.065157000677696031e-01,9.992622002137642179e-01,9.065157000752018801e-01,7.204850955131671952e-01,6.399387174610658979e-01,9.095499926948527047e-01,6.323001918029957924e-01,9.095499926774714972e-01,6.399387174393252886e-01
7.545479133109799230e-01,8.494727533828576593e-01,9.900247560424783044e-01,8.494727533874733005e-01,7.545479133650552228e-01,5.980658456331123807e-01,7.951750307866145562e-01,9.780082923259330041e-01,7.951750307764471337e-01,5.980658456323975081e-01
7.883337059963524407e-01,6.391685409297571674e-01,8.417014788753980348e-01,6.391685409308596189e-01,7.883337060384898454e-01,5.356910449585479128e-01,7.086392289042354742e-01,1.000000000000000000e+00,7.086392288976640641e-01,5.356910449792045004e-01
8.162892968719530629e-01,3.618855666789960734e-01,5.396592588694971715e-01,3.618855666761294221e-01,8.162892969014469147e-01,4.567772149185962971e-01,6.348989986319368839e-01,1.000000000000000000e+00,6.348989986236484029e-01,4.567772149589156006e-01
8.372651806305001498e-01,1.149583958865804667e-01,3.190168171951577314e-01,1.149583958796658451e-01,8.372651806473861980e-01,3.658147521878371000e-01,5.668988787096368442e-01,1.000000000000000000e+00,5.668988786945728942e-01,3.658147522446442701e-01
8.523064802908973947e-01,0.000000000000000000e+00,2.961985533360417255e-01,0.000000000000000000e+00,8.523064802956930031e-01,2.674381145373035396e-01,5.131424607284772454e-01,9.175896730554028435e-01,5.131424607032875063e-01,2.674381146063302683e-01
8.623996442507355642e-01,0.000000000000000000e+00,5.113767770574568772e-01,0.000000000000000000e+00,8.623996442441926868e-01,1.669769309808872559e-01,4.922484516290749901e-01,8.426859040002927514e-01,4.922484515916113468e-01,1.669769310570117515e-01
8.671515987928876124e-01,6.316944297754807647e-02,9.337982594837693773e-01,6.316944296219441368e-02,8.671515987759910171e-01,7.096970172803419852e-02,5.184036315921420890e-01,7.605708589156651156e-01,5.184036315424120911e-01,7.096970180586099908e-02
8.642821695855963382e-01,2.622380188485869956e-01,1.000000000000000000e+00,2.622380188328390926e-01,8.642821695599568477e-01,5.298117508222779590e-03,5.858785450031670505e-01,8.840554051488420662e-01,5.858785449442095450e-01,5.298117464048289135e-03
8.494861163355410527e-01,5.013201423893192121e-01,1.000000000000000000e+00,5.013201423744809704e-01,8.494861163029246987e-01,5.734664710402929272e-02,6.626073009378926626e-01,6.851485235514027661e-01,6.626073008740263059e-01,5.734664717621770075e-02
