2.564032263165826053e-02,8.458445120017679675e-02,8.458445129927182060e-02,2.564032260830445206e-02,2.275931149601129189e-02,3.670397126759292750e-01,3.670397128586870839e-01,2.275931142237137134e-02
6.353732693570796064e-02,6.615279066315038481e-02,6.615279077119601281e-02,6.353732693925477626e-02,7.824750810644331284e-03,3.625128792183920923e-01,3.625128794023301237e-01,7.824750734163795837e-03
1.021528643788712637e-01,1.554480962545510235e-02,1.554481013487888502e-02,1.021528644089716720e-01,1.959866580230895661e-02,3.627325199693809399e-01,3.627325201439396962e-01,1.959866572148955335e-02
1.166757280995285445e-01,1.760178769805873303e-02,1.760178779144620786e-02,1.166757281535908269e-01,3.072193885592300333e-02,3.350292635807149977e-01,3.350292637356423464e-01,3.072193876964129239e-02
1.135963386507830714e-01,6.758156838935153177e-02,6.758156846573472321e-02,1.135963387250792933e-01,4.291850120078533060e-02,2.759280305892924945e-01,2.759280307155658196e-01,4.291850110812293895e-02
1.131095823802454325e-01,1.141785518634125113e-01,1.141785519209199684e-01,1.131095824700596303e-01,7.066887005322951276e-02,2.020601467627414216e-01,2.020601468534468925e-01,7.066886995443821817e-02
1.183198154479914721e-01,1.520105934035355932e-01,1.520105934419633542e-01,1.183198155476477276e-01,1.112628221740515067e-01,1.184147285397968014e-01,1.184147285912005854e-01,1.112628220710855237e-01
1.290767684915256897e-01,1.786651462369510945e-01,1.786651462575361282e-01,1.290767685943096099e-01,1.592176068487524687e-01,3.303857176953035879e-02,3.303857178147213275e-02,1.592176067454444677e-01
1.204892471570621626e-01,1.711555298057425567e-01,1.711555298112437951e-01,1.204892472555603722e-01,1.850008685923280327e-01,2.336415132719987103e-02,2.336415142907933076e-02,1.850008684938290182e-01
1.223829350688190737e-01,1.629893263517879776e-01,1.629893263472088349e-01,1.223829351555105471e-01,2.142902318552638297e-01,3.539452342885854807e-04,3.539450305713173284e-04,2.142902317671085966e-01
1.227497340901006345e-01,1.460273485402982796e-01,1.460273485329540433e-01,1.227497341581893220e-01,2.315464028179184119e-01,4.369317768146130637e-04,4.369317656555886213e-04,2.315464027455851614e-01
1.290565863180249406e-01,1.294177430484262648e-01,1.294177430461511125e-01,1.290565863615449893e-01,2.415166562479172108e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.415166561969053494e-01
1.421241675492977696e-01,1.138540878270710571e-01,1.138540878372685666e-01,1.421241675638650337e-01,2.440036908470941124e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.440036908227934953e-01
1.581987702992278810e-01,9.636588052688288553e-02,9.636588055547833098e-02,1.581987702835199738e-01,2.363909857014970806e-01,9.027750539901608848e-03,9.027750506635710132e-03,2.363909857072767351e-01
1.540795875601872200e-01,5.572606869721010575e-02,5.572606874766791035e-02,1.540795875164243101e-01,1.983715804666638383e-01,9.181155376711915006e-02,9.181155376727424822e-02,1.983715805039398539e-01
1.537486389055130465e-01,2.029661584272407851e-02,2.029661591563344802e-02,1.537486388374780244e-01,1.581441091968527057e-01,1.678056390079644411e-01,1.678056390464912895e-01,1.581441092651882374e-01
1.582542523769210341e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.582542522885216629e-01,1.214741010727268256e-01,2.203726540415996693e-01,2.203726541184794219e-01,1.214741011708057872e-01
1.677170884757966662e-01,2.506217131950333089e-05,2.506213026044776810e-05,1.677170883698447523e-01,9.302797020777156534e-02,2.390401678105545935e-01,2.390401679211315300e-01,9.302797033302505347e-02
1.817326384005516771e-01,1.948526936442889976e-02,1.948526947850126936e-02,1.817326382783050476e-01,7.624230507948349944e-02,2.225494837452357544e-01,2.225494838813036891e-01,7.624230522816406730e-02
1.946240934320208338e-01,6.313602966949628803e-02,6.313602978322245540e-02,1.946240932934265866e-01,6.822708404816045513e-02,1.740242497699416857e-01,1.740242499216071714e-01,6.822708421548727420e-02
2.049603466428005505e-01,1.184273330645628508e-01,1.184273331719528366e-01,2.049603464872550851e-01,6.909032656112706894e-02,1.075334688033677127e-01,1.075334689603027610e-01,6.909032674128161300e-02
2.114419014763280757e-01,1.711942952493246684e-01,1.711942953461041417e-01,2.114419013031306471e-01,7.779403018592484509e-02,3.957966073219517517e-02,3.957966088453155479e-02,7.779403037246980512e-02
2.091637591524455331e-01,2.014768661632388436e-01,2.014768662463932436e-01,2.091637589620834181e-01,8.859752966994617618e-02,2.623785447318766994e-04,2.623785394944656629e-04,8.859752985601589137e-02
1.969084093817976833e-01,1.960670053321558748e-01,1.960670054001501794e-01,1.969084091764004285e-01,9.880744947880142071e-02,8.221686572881388780e-03,8.221686599602987672e-03,9.880744965758608833e-02
1.931944586543111186e-01,1.697874550960017381e-01,1.697874551492714601e-01,1.931944584383607777e-01,1.253328400845354906e-01,1.168462858605959220e-02,1.168462877498056655e-02,1.253328402494914284e-01
1.996770521133388043e-01,1.310263706503215775e-01,1.310263706913096238e-01,1.996770518940553241e-01,1.682571991146904755e-01,9.459783222571644095e-04,9.459783572250824021e-04,1.682571992596193777e-01
1.883038795167008284e-01,6.718872669523451302e-02,6.718872672853334893e-02,1.883038793036225511e-01,1.980658193212591622e-01,4.643100345555023489e-02,4.643100349348620870e-02,1.980658194407562134e-01
1.669444113264390295e-01,6.257509698773327904e-03,6.257509729125981454e-03,1.669444111302317291e-01,2.211126832090780647e-01,1.056721668224518546e-01,1.056721668392029828e-01,2.211126832997900027e-01
1.249444789754309698e-01,1.493578115699333974e-03,1.493578124614290421e-03,1.249444788065316586e-01,2.248239722479697389e-01,1.487326482989956844e-01,1.487326483004570987e-01,2.248239723093073128e-01
