0.000000000000000000e+00,4.047908648862409003e-02,9.363141369668629421e-01,5.908581927916728765e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.320637417257512269e-02,3.288423401965941666e-07,4.907077524822185860e-07
9.095200975942995333e-08,3.764045330704882033e-03,1.234937311792838888e-01,3.985850247710676642e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.165292101240938873e-03,4.922529654921683405e-05,4.729433935879744921e-01
0.000000000000000000e+00,5.237411975590690664e-07,0.000000000000000000e+00,6.582302527691379357e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.824076152547503042e-05,2.502337750664161975e-01,9.149824994403542300e-02
0.000000000000000000e+00,2.174447809426583036e-07,0.000000000000000000e+00,5.097163140750412547e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.801956486236901917e-05,4.867775522624130380e-01,3.458916073898223725e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.157975999086068887e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.362086899736014587e-07,2.648947020144922990e-02,9.619304588156322167e-01,9.386087013422062984e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.358316801988102686e-08,1.780996772128932301e-06,9.999954720512317374e-01,3.820914817461883662e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.424847438110254616e-06,5.321489468971403764e-06,9.999917292168307714e-01,1.059852138613919346e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.563637045534210679e-01,0.000000000000000000e+00,5.436383187849029852e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999359565821404061e-01,0.000000000000000000e+00,6.576728198929052919e-05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999895362864127391e-01,4.384681225122197739e-06,7.908985185962462303e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.951587607066850749e-01,4.746227914101065239e-03,9.718664625989096673e-05,0.000000000000000000e+00
