7.813854999016008052e-02,2.243687240634794494e-02,1.666830445894984785e-04,1.962221954721279243e-04,2.588108385838016907e-03,2.424414635454056818e-02,7.755141454488946595e-02,5.562023027792633023e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.155300137196372428e-04,5.542155352659454692e-01
9.653938248000570876e-02,0.000000000000000000e+00,2.591783693238413483e-02,1.850935554499942115e-04,1.374012879769431414e-02,0.000000000000000000e+00,9.660675499179866010e-02,4.916129076605852410e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.897424285720207160e-01
1.485332859163596420e-01,0.000000000000000000e+00,1.389339895596706544e-02,1.922748340872068367e-04,2.298249107619076970e-02,0.000000000000000000e+00,1.491486055727090920e-01,4.476786444214779781e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.460694815542959879e-01
2.241577402264713637e-01,9.332448192851280216e-03,0.000000000000000000e+00,2.038850965869683262e-04,0.000000000000000000e+00,1.386474855188231034e-02,2.251048812278849676e-01,4.315378450031416291e-01,8.252342942633709988e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.946067193686055796e-02,4.303242006171567047e-01
3.175894032520180099e-01,1.869593165275182378e-02,4.615807533486515797e-03,2.868935328382067329e-01,0.000000000000000000e+00,2.163804764317862200e-02,3.185192867917038817e-01,4.315759997198064246e-01,4.023656871605802432e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.988087859920272371e-01,4.307944157295677812e-01
4.230974287701770309e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.791105129575365051e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.236015637487369756e-01,4.263678347869884755e-01,5.538099726125629285e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.513215746094785041e-01,4.259253637002362591e-01
5.275444329325881254e-01,1.882279873285492289e-01,0.000000000000000000e+00,9.905670724989606990e-01,0.000000000000000000e+00,1.891643319206418594e-01,5.272581182789131127e-01,4.020755419050217050e-01,6.864005294056885198e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.847589798114745996e-01,4.018252593217784274e-01
6.125665559119294334e-01,4.181430319904759219e-01,0.000000000000000000e+00,9.987360653606175420e-01,0.000000000000000000e+00,4.175908757669818394e-01,6.111947170538992724e-01,3.600458661652230496e-01,7.574570601895497246e-01,0.000000000000000000e+00,9.016367829069650286e-01,0.000000000000000000e+00,7.551919378043308040e-01,3.598641258271941257e-01
6.623901639891551785e-01,5.599386270332858961e-01,0.000000000000000000e+00,9.995983165019178829e-01,0.000000000000000000e+00,5.562346512418927524e-01,6.597804356953771432e-01,3.136598321316041438e-01,7.805533579946313250e-01,0.000000000000000000e+00,1.352833251075337972e-01,0.000000000000000000e+00,7.957587471395719536e-01,3.134216828302517910e-01
6.714741483390459509e-01,5.705963359130200585e-01,0.000000000000000000e+00,9.830989869666435510e-01,0.000000000000000000e+00,5.639328277634569897e-01,6.678075449163798361e-01,2.801486461506326742e-01,7.134625157093074099e-01,0.000000000000000000e+00,4.236318693585189267e-04,0.000000000000000000e+00,7.131746374995017179e-01,2.794717894044547735e-01
6.410014803710850639e-01,4.476400225237421870e-01,0.000000000000000000e+00,9.499210129332912311e-01,0.000000000000000000e+00,4.400694629880704811e-01,6.364668188618315403e-01,2.770651636683544305e-01,5.168142018776011870e-01,0.000000000000000000e+00,1.622761946229545338e-01,0.000000000000000000e+00,5.175468185111065100e-01,2.758328208180585439e-01
5.848893310992520078e-01,2.020179006967428581e-01,0.000000000000000000e+00,9.066249367730182529e-01,1.204394960602854899e-05,1.939929222866348946e-01,5.797598926089594373e-01,3.091641182242479413e-01,3.417738740026736721e-01,0.000000000000000000e+00,6.244941256325902135e-01,0.000000000000000000e+00,3.435336844057285677e-01,3.073204056258118100e-01
5.235078499942108499e-01,9.422501131325981133e-03,7.558733971632509985e-02,6.267583150388122970e-01,1.024154788606678607e-01,4.067701587257090134e-02,5.181849177879230828e-01,3.658169799212668272e-01,1.599483710961100424e-01,0.000000000000000000e+00,8.902508119209100457e-01,0.000000000000000000e+00,1.642210968175978891e-01,3.633749465493094633e-01
4.707887720459356662e-01,1.341020218393299381e-03,8.203515479370705465e-01,0.000000000000000000e+00,7.716312619949174945e-01,5.773980753560567850e-03,4.658296443756847482e-01,4.328512011259526004e-01,0.000000000000000000e+00,3.241648261215951954e-01,9.970444529648759824e-01,3.133236693003401130e-01,0.000000000000000000e+00,4.302577047349707140e-01
4.295348712717086404e-01,1.185357058605306969e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.618043532648555730e-02,4.253904641934256881e-01,5.082873426657069649e-01,1.128800758640146826e-02,8.991280194317271546e-01,1.000000000000000000e+00,8.938453080219932456e-01,1.450781115757234993e-02,5.057174449734543886e-01
3.988803671405859452e-01,9.003233117977259281e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.496621951127609193e-03,3.958972888267381918e-01,5.915999828731293153e-01,5.393913813110475831e-03,9.774479333599335185e-01,1.000000000000000000e+00,9.742496387447875383e-01,1.605581929281699183e-02,5.893029371538205385e-01
3.779169202626470603e-01,2.387887315516866536e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.961228997553804528e-04,3.763230831073098859e-01,6.805633901606589209e-01,1.499279047785054275e-02,7.471669078565014166e-01,1.000000000000000000e+00,7.454432032456681512e-01,2.506343846287715019e-02,6.787456763294316131e-01
3.669202311907597824e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.433779702587401284e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.669115978544608692e-01,7.714287319319288461e-01,1.875409211052735114e-02,4.494030345755586908e-01,1.000000000000000000e+00,4.488804373329842723e-01,2.645795597315949918e-02,7.704131501136438631e-01
3.677612364916972854e-01,2.646188076338072855e-03,1.000000000000000000e+00,9.065817370129319874e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.691774018501414734e-01,8.588588374501443523e-01,0.000000000000000000e+00,2.851037432229737711e-01,1.000000000000000000e+00,2.847052087707717671e-01,0.000000000000000000e+00,8.586015258090392566e-01
3.804404097954792729e-01,1.163830877424746387e-03,9.274325140415803359e-01,9.923704933762665936e-01,9.274454774321213568e-01,3.346507091694395650e-04,3.827064060057738804e-01,9.336429287376835084e-01,1.480389528810054089e-01,3.244845019549377207e-01,5.699455060810850737e-01,3.237535115928248941e-01,1.440574837742908121e-01,9.337321150752979637e-01
4.064721585706190798e-01,1.785368018007250368e-01,9.499961221548893775e-01,1.000000000000000000e+00,9.507269736928143367e-01,1.828979960172596453e-01,4.094543177781403420e-01,9.902585421993934656e-01,3.346698522492064232e-01,4.903655017188546794e-01,5.304579357940090167e-01,4.893995030989924389e-01,3.324026269550307000e-01,9.906895478910359154e-01
4.483725535509346938e-01,3.171922395866982880e-01,8.219657360837133719e-01,1.000000000000000000e+00,8.239234170616777098e-01,3.205373721811073384e-01,4.520195542787220355e-01,9.919719722371864723e-01,5.445655364283182864e-01,6.558884730971467070e-01,7.048012717974773134e-01,6.547516261185667430e-01,5.445983957079421067e-01,9.869219697021468507e-01
5.022243045653703719e-01,4.009723117573540940e-01,7.964015846932988030e-01,1.000000000000000000e+00,7.995114405867894680e-01,4.027141197716805343e-01,5.063588352048952190e-01,9.905168441806305735e-01,7.525886104255072873e-01,7.322607180806399718e-01,8.569017488870765975e-01,7.309002560892005063e-01,7.548215178160270211e-01,9.795538807532930825e-01
5.585660093148697714e-01,4.356758643600123215e-01,8.245041838108223553e-01,1.000000000000000000e+00,8.283362617179602649e-01,4.358936724483888359e-01,5.628517050096701890e-01,9.943404976550208607e-01,9.142906637455177066e-01,6.986959748840151363e-01,8.853748645756250868e-01,6.974436287238223731e-01,9.178948269213339506e-01,9.956547563246943566e-01
6.073018512401302527e-01,4.225756466536188527e-01,8.588267430333792474e-01,1.000000000000000000e+00,8.629354380779750144e-01,4.218802691936962002e-01,6.114152434168467209e-01,1.000000000000000000e+00,9.763920851989740246e-01,5.989257770231808387e-01,8.357824912081341928e-01,5.981890504551414800e-01,9.800911182813112354e-01,1.000000000000000000e+00
6.428437355703605638e-01,3.643049520104340577e-01,8.621818825797279429e-01,1.000000000000000000e+00,8.663019720545042102e-01,3.633929635645610778e-01,6.465538583953571727e-01,9.439266290869247067e-01,9.039649948472744390e-01,4.913299817982449413e-01,8.013181349983650170e-01,4.912959481793401362e-01,9.065704984821089107e-01,9.455699572359161920e-01
6.663890505535495778e-01,2.749369678912750858e-01,8.262769224247352717e-01,1.000000000000000000e+00,8.303358172218479050e-01,2.742133946214484475e-01,6.695475779710873265e-01,8.684790666630105571e-01,7.016538936422702655e-01,4.156608985324126704e-01,8.290765916090014898e-01,4.162445777514466316e-01,7.025366114396977002e-01,8.699430084134305297e-01
6.833700151088623054e-01,1.795438454486127655e-01,7.732096023145718089e-01,1.000000000000000000e+00,7.771665155978035866e-01,1.790437669160684087e-01,6.859229170143900101e-01,7.847175311064334968e-01,4.144597760867477221e-01,3.883660767463240071e-01,8.931680621838279377e-01,3.893109080757261031e-01,4.136867479643185908e-01,7.858895144845919889e-01
6.987020210147510957e-01,1.022661275062256708e-01,7.364310405656571135e-01,1.000000000000000000e+00,7.401226609019592173e-01,1.018108187087160693e-01,7.006593398765703640e-01,7.009801833568078955e-01,1.101847837525642276e-01,4.125672172238222246e-01,9.393525199071866005e-01,4.135503137119391770e-01,1.083551165770035712e-01,7.017922716293922836e-01
7.135642548977385591e-01,5.370761878463570921e-02,7.414313092212455603e-01,1.000000000000000000e+00,7.445535499734923235e-01,5.309036656342976113e-02,7.149552095202516000e-01,6.230155775710153332e-01,4.504644538771374225e-03,4.802720945711220768e-01,9.346904560548011665e-01,4.809548475866896045e-01,2.309038142112125255e-03,6.234205439328163179e-01
7.257124565931254434e-01,2.412959192020319027e-02,7.964676060333700791e-01,9.956282762293708899e-01,7.987149264583273123e-01,2.305854747421697687e-02,7.265637162770545165e-01,5.544425999977962150e-01,4.818755486920024353e-03,5.706584607010146692e-01,8.829179565307639921e-01,5.707088959372839110e-01,4.108097477019767227e-03,5.543998808824190938e-01
7.323606699020126509e-01,1.742155189613039945e-02,8.917228883224954661e-01,1.000000000000000000e+00,8.930033837151305498e-01,2.504129921258062622e-02,7.327236423705372204e-01,4.982947569210008365e-01,5.075038747321731873e-03,6.526249040962174286e-01,8.090976911417369077e-01,6.517270577538470944e-01,4.659903610251596613e-03,4.977898317350699653e-01
7.317703560113966166e-01,2.298636091010489949e-04,1.000000000000000000e+00,9.252267108403916529e-01,1.000000000000000000e+00,1.208208947630551100e-04,7.317259429683773408e-01,4.570369567012556034e-01,5.210598137985228591e-03,6.965672346410924920e-01,7.364167061676938353e-01,6.945687913213924869e-01,5.234042559932168721e-03,4.561095121429893928e-01
7.235980686471914503e-01,1.246761421181170719e-02,9.956212878000654243e-01,8.401153266555152488e-01,9.924672611948119894e-01,9.948477284271360632e-03,7.231651824334969225e-01,4.321744738335381864e-01,9.619153052293121300e-03,6.886222816166543970e-01,6.757982682308413258e-01,6.858264005458546420e-01,1.171010879697011869e-02,4.308370900911416279e-01
7.087876604426232019e-01,5.490633044194040413e-02,9.996641468354799942e-01,7.710254074757885157e-01,9.992683658955817672e-01,5.313265790842641723e-02,7.079856154791127620e-01,4.241071444137851643e-01,1.584444357775460221e-01,6.370999252114331046e-01,6.313816518170012326e-01,6.341103155537106684e-01,1.623969162416468437e-01,4.223781677308499072e-01
6.881386585763559216e-01,1.281602618982361497e-01,9.999835744046712271e-01,7.228457183641916473e-01,9.995829219443944647e-01,1.273135536922369582e-01,6.870429129615142072e-01,4.313510132819920462e-01,4.028982616921290560e-01,5.672618041061038285e-01,6.092958460609247950e-01,5.645414256188359126e-01,4.072725620902344357e-01,4.292914358119822582e-01
6.611861276098741635e-01,2.310768570629893326e-01,9.934209687024594393e-01,6.946333806492716034e-01,9.971092137432074898e-01,2.312274626451585602e-01,6.599338229974442971e-01,4.498080824585695692e-01,6.289710274374638033e-01,5.085818876533764188e-01,6.170446374350392338e-01,5.063081678332420621e-01,6.329643559203205205e-01,4.475207822509894018e-01
6.267697826171434450e-01,3.483221638478269933e-01,8.569060863808540818e-01,6.857390939802355811e-01,8.614766227228328743e-01,3.493355662815624818e-01,6.255391361543120032e-01,4.732250571751442925e-01,8.161768624304458486e-01,4.793320154992966597e-01,6.531718674230979627e-01,4.775993179568382985e-01,8.190005482812848792e-01,4.708487011756948282e-01
5.844313111561534324e-01,4.544118888988066263e-01,7.260319125482651570e-01,7.007438606682498961e-01,7.304839415680680625e-01,4.559014258601671865e-01,5.834106409949294525e-01,4.946971415386866577e-01,9.565681526630963605e-01,4.755812656637746771e-01,7.016101784304215050e-01,4.744435361799552164e-01,9.576426209038954029e-01,4.924011613857419145e-01
5.354881621855452911e-01,5.252779878353887044e-01,6.331107349825839670e-01,7.457019837079534863e-01,6.363228824948566897e-01,5.266692067397874544e-01,5.348455720184597251e-01,5.086049224339584951e-01,9.992216911370563892e-01,4.765299747508725536e-01,7.403642617965816575e-01,4.759579052459255721e-01,9.961793014506862276e-01,5.065814694949625219e-01
4.832144252692839870e-01,5.489551597590542897e-01,5.878204902005178534e-01,8.189554231140795393e-01,5.890278130993059635e-01,5.496324465833305473e-01,4.830737989412533517e-01,5.121483634604706570e-01,1.000000000000000000e+00,4.609855671765318852e-01,7.560679300692180194e-01,4.608520393020421602e-01,1.000000000000000000e+00,5.105942672840855234e-01
4.322252130879462584e-01,5.290288596183289060e-01,5.777696545436148412e-01,9.055505489153751197e-01,5.769090018348651538e-01,5.285603453339030589e-01,4.326491047895331676e-01,5.058141887010058069e-01,1.000000000000000000e+00,4.212957554596858389e-01,7.512973878408646389e-01,4.213536485301783707e-01,1.000000000000000000e+00,5.048996430358799747e-01
3.875188436660108593e-01,4.809714044997432381e-01,5.805654792893574223e-01,9.806479022964575964e-01,5.783122131633743335e-01,4.792986774160377106e-01,3.885020635803619893e-01,4.927078780546789161e-01,1.000000000000000000e+00,3.670517981465898361e-01,7.398398230138579779e-01,3.669442904593136490e-01,9.986020070194163711e-01,4.925395404399688926e-01
3.536129040094664888e-01,4.254262926164282810e-01,5.784121406830031731e-01,1.000000000000000000e+00,5.758901958639713881e-01,4.228486916687763664e-01,3.550839777510482187e-01,4.772694898420685727e-01,1.000000000000000000e+00,3.183137742606382270e-01,7.349821522405622920e-01,3.176504707594904331e-01,1.000000000000000000e+00,4.778675220416786495e-01
3.339955160313033411e-01,3.813893631124147809e-01,5.671064862352095393e-01,1.000000000000000000e+00,5.654290402538916238e-01,3.783972886517344980e-01,3.358286444646418900e-01,4.640446520528820340e-01,9.709885493659555777e-01,2.945938588501973987e-01,7.395350386017268685e-01,2.930858901924865423e-01,9.664958065905442375e-01,4.653415410101126026e-01
3.308781578036577020e-01,3.609003522970880007e-01,5.562054867144629045e-01,9.271611897527229917e-01,5.560668820534419021e-01,3.580123450890146386e-01,3.329073987113797539e-01,4.568787006811941831e-01,9.057801179769531252e-01,3.063537384972791489e-01,7.434628438828978503e-01,3.039332958982478017e-01,9.021420759114564536e-01,4.587354411680198418e-01
3.451289896122154977e-01,3.661717583652819852e-01,5.618377180761577883e-01,8.013136257939060814e-01,5.633106361438611209e-01,3.638060827164584232e-01,3.471623692392393212e-01,4.585074828710744566e-01,8.520959368182113858e-01,3.518098453938854897e-01,7.293764192526084322e-01,3.486746359328805611e-01,8.493740900831779905e-01,4.607428405580273334e-01
3.762957447756387075e-01,3.895477779314465705e-01,5.965272025335978112e-01,6.479531097823379993e-01,5.991066831319332708e-01,3.879181433353925401e-01,3.781291321338074440e-01,4.703300143471852990e-01,8.171319269828619669e-01,4.183085429111106368e-01,6.820858898092722056e-01,4.148693702723817989e-01,8.151016465533490463e-01,4.727505222294735021e-01
4.227027914507469619e-01,4.164933347665899510e-01,6.610811368792476328e-01,5.010629600385551052e-01,6.639249060180004713e-01,4.155559413930833834e-01,4.241347593086057244e-01,4.922469545393020063e-01,8.004699933923282718e-01,4.868912918747473340e-01,5.976452414356464571e-01,4.836475314399829584e-01,7.987309754495618419e-01,4.946706589724825243e-01
4.816088830609445703e-01,4.313673143081976358e-01,7.421127140722499904e-01,3.971112167966444617e-01,7.443726164110890942e-01,4.308379287779292022e-01,4.824595615096327617e-01,5.226894382835186592e-01,7.946068566221334839e-01,5.388780718330344888e-01,4.881239302854504802e-01,5.362690303581654216e-01,7.927438534892471411e-01,5.249630602629347109e-01
5.493408120076409551e-01,4.239609267999183695e-01,8.158661989925689584e-01,3.613124828625070006e-01,8.169866705361318315e-01,4.234133628715051056e-01,5.494756512466383302e-01,5.590821373478482847e-01,7.882970016407935265e-01,5.618518330952236850e-01,3.791584691721623379e-01,5.601321267508057034e-01,7.860303334133820208e-01,5.610935722079460897e-01
6.213200571857383503e-01,3.937977488554910144e-01,8.560063594712782331e-01,3.960159437476923894e-01,8.558860232839484716e-01,3.928284681885368390e-01,6.206738857474739524e-01,5.987448581116302515e-01,7.712510618403305429e-01,5.513068861198806569e-01,3.001624537519492208e-01,5.504820926223987776e-01,7.685264746660910307e-01,6.004306540553049354e-01
6.920753499915681672e-01,3.501591030555607498e-01,8.414972680070579303e-01,4.794997831109511499e-01,8.404704802822391407e-01,3.485588944030905134e-01,6.906673261210202197e-01,6.397765241231747613e-01,7.385262601591846554e-01,5.075585907730356672e-01,2.722116920879477098e-01,5.073976314984375291e-01,7.355201625116829511e-01,6.411208157512293671e-01
7.555102930637210834e-01,3.080171529654526785e-01,7.617428694766198438e-01,5.763184743632568940e-01,7.604123864988504566e-01,3.058701341914833449e-01,7.534418783817672383e-01,6.812782342055945239e-01,6.933011511686303363e-01,4.328658909501441610e-01,3.001575294492607182e-01,4.329799101829863162e-01,6.903471604709182641e-01,6.823007445282716077e-01
8.056081777053302195e-01,2.818766128482697031e-01,6.188365093810177520e-01,6.519597598188975329e-01,6.178312243365400303e-01,2.795382461215840109e-01,8.030446725158606469e-01,7.226555910713940989e-01,6.470038734298211303e-01,3.332683405464220150e-01,3.714073308014765873e-01,3.332195633786674271e-01,6.444717884873135683e-01,7.233921437322365922e-01
8.374379338367348158e-01,2.801438278509977287e-01,4.284208914543588542e-01,6.830709356332579363e-01,4.281509753916935002e-01,2.781137642408098576e-01,8.345820307774491909e-01,7.624067890055183927e-01,6.162234984851161501e-01,2.228855684731348707e-01,4.601596239837184021e-01,2.222810887022653170e-01,6.143991702930682308e-01,7.628904176686188698e-01
8.480739334801610241e-01,3.022057785682865649e-01,2.198364499022426033e-01,6.598967901112205992e-01,2.202975950779858527e-01,3.009582967962672329e-01,8.451393044643772390e-01,7.971981399408217817e-01,6.170858247272043018e-01,1.242767148484130585e-01,5.350874139273766872e-01,1.228286059849938716e-01,6.161028448418675030e-01,7.974470953289791719e-01
8.370491672353304047e-01,3.393002705533331165e-01,3.428576909019179914e-02,5.837656966460937902e-01,3.495147542725864087e-02,3.391361468439009208e-01,8.342349478054739143e-01,8.218870347741097371e-01,6.593380164905637830e-01,6.207517667577906739e-02,5.677605779881534920e-01,5.965377766541030136e-02,6.591882334477197070e-01,8.218998051015883322e-01
8.061657259980127277e-01,3.788970023941019005e-01,4.895397795882742639e-03,4.645490038671156174e-01,5.209463487692977263e-03,3.798523829445572542e-01,8.036287360534202229e-01,8.306225924441483777e-01,7.428502463845563231e-01,5.331111673327011691e-02,5.389880945959316660e-01,5.003116458506039893e-02,7.434525676077047285e-01,8.303765041526125490e-01
7.587464794131085766e-01,4.108764520507962592e-01,4.465287818892501627e-03,3.205119897169022014e-01,6.868718150168765663e-03,4.126999566375035289e-01,7.565729374400249618e-01,8.185646459696356292e-01,8.579453446178294529e-01,1.004282420000139342e-01,4.425471389236642628e-01,9.675843906147117701e-02,8.592100243846516605e-01,8.180174671491857730e-01
6.986370918517401662e-01,4.324363614968719793e-01,6.307140539956657133e-02,1.791138260213530620e-01,5.717784173349808874e-02,4.346346682610853773e-01,6.968239005283072274e-01,7.834256667453117773e-01,9.886936452688304122e-01,1.896517260130713700e-01,2.884136570181953241e-01,1.865118890279246766e-01,9.905193948662712744e-01,7.825247245376358851e-01
6.293852741796748251e-01,4.488610346280191843e-01,3.555115973151539155e-01,7.575265074149882538e-02,3.451361638937958665e-01,4.508518614170525796e-01,6.278416462175996360e-01,7.261524904153469073e-01,9.852360504356889592e-01,2.942671971695638433e-01,1.069428540679260575e-01,2.930093359383629803e-01,9.966311863850275676e-01,7.248547686009914059e-01
5.539311482525229868e-01,4.685793104785151986e-01,7.677431048381366807e-01,4.938333452048991601e-02,7.528034515512592728e-01,4.699911574095823608e-01,5.525030638345324041e-01,6.505765728279891968e-01,9.954345360694487610e-01,3.826027640493001591e-01,6.204446879171461940e-03,3.847931765162068696e-01,9.958335163364205878e-01,6.488765381279596456e-01
4.748128202523430597e-01,4.931215162713726285e-01,8.436547099040792030e-01,1.371157910148077808e-01,8.961436906235118460e-01,4.938080423826384791e-01,4.733335072283826883e-01,5.624433386126198586e-01,9.965294741645841503e-01,4.428516935253055675e-01,2.464592313414376221e-02,4.469904785164369732e-01,9.974470970844973028e-01,5.604044153672486095e-01
3.946421912161661161e-01,5.116433963956262820e-01,9.858611760099391663e-01,3.713825588453475435e-01,9.768070605465257739e-01,5.115010551733047972e-01,3.929919059585056940e-01,4.682738063832449504e-01,9.961380160515072024e-01,4.999127566953448509e-01,0.000000000000000000e+00,5.045369490582436445e-01,9.898846906627771780e-01,4.660274403148569333e-01
3.166181802483726826e-01,5.081265789511186792e-01,9.888491056718383687e-01,7.716447292637192978e-01,9.983329898363272337e-01,5.071142751109468660e-01,3.147529464482698991e-01,3.744266565702965011e-01,9.721722576123615900e-01,5.837504561647656187e-01,3.025441834309702815e-01,5.883426116375841675e-01,9.755589240006909968e-01,3.721559676649734416e-01
2.445025836035376043e-01,4.695638341889216139e-01,9.809630297960812984e-01,8.954174144125016666e-01,9.879877729816549659e-01,4.676457468670130457e-01,2.424538038693650199e-01,2.865351410472899429e-01,9.934870694660035140e-01,6.923654583156160225e-01,6.829674361101349955e-01,6.947532000053369128e-01,9.871425063642982334e-01,2.844483844680830154e-01
1.820811798542776860e-01,3.941431052852568118e-01,9.580293539262163538e-01,9.028292624615362749e-01,9.563578164636674650e-01,3.914668901552120217e-01,1.799531576116357168e-01,2.092636542807177202e-01,8.374175903939095056e-01,7.770890073869840542e-01,9.574494094163079616e-01,7.770162164666544191e-01,8.358332705684617947e-01,2.075597945297671942e-01
1.327289708348978747e-01,2.939351013199186791e-01,9.271138883445395606e-01,9.639838621389061890e-01,9.405845695252127436e-01,2.907890606999106731e-01,1.306793550205235521e-01,1.460514340956021173e-01,6.169078269569240325e-01,7.797576823560821158e-01,9.958345573863184308e-01,7.779737936751044414e-01,6.144056190035096510e-01,1.448882093040924357e-01
9.907435203251907518e-02,1.926517790552226550e-01,9.666244434560937737e-01,9.872342738543666840e-01,9.434179169380236818e-01,1.895361043776402632e-01,9.728766738652433466e-02,9.913618287443481947e-02,4.305942176049098458e-01,6.655921809737448402e-01,9.397994277034659172e-01,6.609867798011984652e-01,4.276743201276815842e-01,9.861631214558999603e-02
8.278545044226084948e-02,1.200028520093886497e-01,9.348031247574094538e-01,9.984621630310541729e-01,9.405505354793995965e-01,1.184490464352538214e-01,8.144545359062183021e-02,6.963484161597240096e-02,3.120860434103625014e-01,4.370247254186095942e-01,7.696930549555183187e-01,4.334038389692596027e-01,3.096420669542968573e-01,6.981207569542970115e-02
8.443320637197561374e-02,9.902568308758769033e-02,3.797962609906370135e-01,9.983414450802313711e-01,3.888127524209240571e-01,9.901899422822778296e-02,8.369123499697957158e-02,5.769554529209084542e-02,2.718670128193898528e-01,1.801128388763279242e-01,6.308224310299571647e-01,1.818087975127148648e-01,2.704584631209082657e-01,5.859477032088630799e-02
1.034187147264246653e-01,1.244999651608883623e-01,3.167787434837050298e-04,9.986894990109032033e-01,0.000000000000000000e+00,1.252096973476702624e-01,1.033827397485692912e-01,6.276745484352375115e-02,2.925219367801779047e-01,0.000000000000000000e+00,5.725013810401861081e-01,0.000000000000000000e+00,2.925983452350028324e-01,6.439979080413862911e-02
