5.244961628911285617e-02,5.850218601416538045e-01,2.254420609454317326e-01,1.541611454874888820e-02,1.204393116689356502e-01,1.195352206504606603e-03
2.423018249960703918e-02,6.158770110223424910e-01,9.334494903579131087e-02,1.032772063451635469e-01,1.573259323959990408e-01,5.868966565199155473e-03
5.247007470194564593e-02,5.127394167064436292e-01,1.361560553990092369e-02,2.113852632098974227e-01,2.085674935785705175e-01,1.136812527915071532e-03
8.604266603275881331e-02,1.692367893411458324e-01,9.370045564299092633e-02,3.042480795139189120e-01,3.371970130596821935e-01,9.459752434961785431e-03
9.101742493491937758e-02,4.713085155681873833e-02,9.517317759772782326e-02,3.724840354471330439e-01,3.899715035428262255e-01,4.162548126105334798e-03
1.168567802811201900e-01,8.558510106668314188e-02,1.146041429541862777e-01,3.176997195076718961e-01,3.633491992013559435e-01,1.850732002465665374e-03
1.170660399592517859e-01,5.424385498987382981e-02,1.065373613998919083e-01,2.353840510603538161e-01,3.189352079952551544e-01,1.678272708549816972e-01
1.575054876839384888e-01,5.862287591309647800e-05,4.070130082312748560e-02,1.872171822398324137e-01,2.529375096092518760e-01,3.615699817987121367e-01
1.637543923665916168e-01,0.000000000000000000e+00,9.439618420077608429e-03,1.620489102873169940e-01,1.815608098201819953e-01,4.831670672834695868e-01
1.211736235942147411e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.723922863771711889e-01,2.048566214480150305e-01,5.016125071970841676e-01
4.060592913579784413e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.002762061345997047e-01,3.694671048620936649e-01,3.897714737032175192e-01
3.358191841646030601e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.155216091649093946e-01,6.155759515466915355e-01,1.354922618071498497e-01
8.667661993961695011e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.629734498629064332e-01,7.427245997322170501e-01,7.750961734664208597e-03
1.946452488828255833e-01,1.798170658999994342e-01,1.587935925789684885e-04,1.307442690262917706e-01,4.357521722612364701e-01,5.886546043394921823e-02
