2.469036512960138818e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.445095091092260420e-01,4.591244097319845952e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.022524486715006321e-03,-3.651560094623939712e+00
8.051301654225692661e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.323049424445858380e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.538527881359682860e-03,-4.019356486868202794e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.999035144244257101e-01,9.915229452889124939e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.345940447582310955e-02,-4.004885864189160927e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.990487743332755466e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.441805183441782941e-02,-4.013466826167692680e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.975489087679823008e-01,1.000000000000000000e+00,8.834749423278308589e-01,0.000000000000000000e+00,9.196217133180697445e-01,9.513411085195566663e-02,-3.895779675265838904e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.275394135888879621e-01,9.917613629234597328e-01,1.000000000000000000e+00,7.012301919390265814e-01,0.000000000000000000e+00,6.922945011250701830e-01,1.334678384918149552e-01,-3.746293308068259442e+00
2.426277361351369954e-02,1.000000000000000000e+00,3.197778045030252314e-01,9.904787226553358748e-01,5.577876784211132088e-01,4.298286875552460029e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.336221969209265004e-01,-2.455757863669160823e+00
3.728264980118909527e-02,9.647428427111857108e-01,2.781041152503011538e-01,8.738148386351864971e-01,8.258531470235875860e-01,2.049772779181936178e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.018695641518335915e-01,-2.686644435491477800e+00
5.454083259983977250e-02,1.627246035558238824e-01,2.635807700888217475e-01,8.574938263970522945e-01,7.827442106420580137e-01,1.453396598370546022e-01,2.726247126254767728e-01,0.000000000000000000e+00,8.794051964769514784e-01,-2.418453812223078536e+00
1.958216211638241777e-01,0.000000000000000000e+00,2.887683056855750996e-01,2.937270042091580380e-01,1.000000000000000000e+00,1.932744360169693087e-01,7.084632923608370492e-01,2.428774736350501617e-02,9.914250743798950216e-01,-2.695767481179764058e+00
3.175719086320698548e-01,0.000000000000000000e+00,3.013183376503603128e-01,1.820265434229142651e-02,1.000000000000000000e+00,2.540739904955449102e-01,8.962856509604503197e-01,3.475281965846639676e-02,9.975024795679381384e-01,-2.819707841307121488e+00
3.758662885254476782e-01,0.000000000000000000e+00,2.622267633250850438e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.726304780630860458e-01,7.592477377486208656e-01,4.225236427429998609e-01,9.329664927697742804e-01,-3.025461403175013331e+00
3.873288549879035925e-01,2.233605190192172827e-03,1.956111030546047458e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.633272372251421745e-01,3.508914685287217172e-01,6.832140159404240798e-01,8.036047596948482363e-01,-2.686211044621837019e+00
3.774850280123161483e-01,1.772452165193586990e-02,1.331311411554262913e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.510710594740138690e-01,0.000000000000000000e+00,8.298189291345277052e-01,7.405599499429693644e-01,-2.349790629371188988e+00
4.085628597374150739e-01,4.453623628138410340e-02,1.408498042232348424e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.984869680273784520e-01,0.000000000000000000e+00,9.190384267384082984e-01,6.791301155998487049e-01,-2.490604410607669461e+00
5.252467795565315400e-01,1.000000000000000000e+00,2.675095036887709665e-01,0.000000000000000000e+00,5.073563335203080671e-01,4.669155311482551252e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.937519352745224799e-01,-3.560780083188388012e+00
7.153691750866862931e-01,1.000000000000000000e+00,4.747402470954953935e-01,0.000000000000000000e+00,1.262715479648355288e-01,7.557477180368075143e-01,0.000000000000000000e+00,9.992107418640127081e-01,7.614872978476112664e-01,-3.832826727895448649e+00
9.370417938766730792e-01,1.000000000000000000e+00,6.761708917947422126e-01,0.000000000000000000e+00,1.426260471654034953e-02,9.984997334399837721e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.799979743095678764e-01,-4.305972998137507446e+00
9.294612352644190389e-01,1.000000000000000000e+00,7.850044325723133376e-01,8.188830061599056609e-04,1.621757755166987613e-01,9.982634684716055196e-01,0.000000000000000000e+00,1.000000000000000000e+00,4.251183224895074830e-01,-4.300842117320704538e+00
9.604421133050640158e-01,1.000000000000000000e+00,7.214166431577938576e-01,1.728864993214402311e-03,9.146321905760206317e-01,9.993903659930083450e-01,2.885840358217285351e-01,9.812289519975383456e-01,8.750303335504371061e-02,-4.954926199199412018e+00
9.712145410604812179e-01,1.000000000000000000e+00,5.197796821085811647e-01,2.647342823318361016e-01,9.989978973786748373e-01,1.000000000000000000e+00,5.643022778069928247e-01,8.830788950015870942e-01,7.692943585068382677e-04,-5.202876870046659441e+00
