 (6.960154227660340087e-01+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j)  (-1.318364498883386693e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-1.302682624963259927e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-1.146497400478712736e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (2.675763449050124976e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (1.366429936018897839e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-9.159479583062191121e-01+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-5.471632520347813333e-02+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-5.471632520347813333e-02+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-9.159479583062191121e-01+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (-0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)
