B and C, n=4, tf = 2.0
Energy = -1.9999984050621074
[(0, 1), (0, 3), (0, 2), (1, 2), (1, 3), (2, 3)]
0.0	0.7590117450169424	-0.00010943448031463782
0.002	0.7642612350658667	-0.00010531611222069047
0.004	0.7694903738835498	-0.00010129169524035822
0.006	0.774685299772577	-9.83384844471108e-05
0.008	0.7798636997150281	-9.433290348631954e-05
0.01	0.7850304532597203	-9.020488716653813e-05
0.012	0.790176967746751	-8.630433903933366e-05
0.014	0.7953023582902679	-8.239827413673156e-05
0.016	0.8004048732495173	-7.835297223354742e-05
0.018	0.8054833615352628	-7.444307969239894e-05
0.02	0.81053701600459	-7.064357469095672e-05
0.022	0.8155640715496741	-6.690105095209786e-05
0.024	0.8205654704673686	-6.294696353709162e-05
0.026	0.8255399982680497	-5.885325689737597e-05
0.028	0.8304882273385004	-5.471441659812837e-05
0.03	0.8354085697074337	-5.059671050906822e-05
0.032	0.8402995522482131	-4.6486867511630336e-05
0.034	0.8451597762343223	-4.2412636076627486e-05
0.036	0.8499888532712404	-3.83340168069457e-05
0.038	0.8547868414836778	-3.433462323956804e-05
0.04	0.8595538166474492	-3.0479351034617963e-05
0.042	0.8642895534812207	-2.654513721980778e-05
0.044	0.8689937059411522	-2.2314456348815348e-05
0.046	0.8736651527993723	-1.7845239251829126e-05
0.048	0.8783022272133068	-1.3159423363995337e-05
0.05	0.8829038844155634	-8.488346626617238e-06
0.052	0.8874702331577512	-4.235182226614009e-06
0.054	0.8920011028269613	-4.613023596722332e-07
0.056	0.8964961151746432	3.072688295802095e-06
0.058	0.9009549016551456	6.724805617752683e-06
0.06	0.9053766111726629	1.0646047257534264e-05
0.062	0.9097601803234252	1.4783950269242618e-05
0.064	0.9141050184383553	1.892904774794535e-05
0.066	0.9184106955095334	2.3203305140939712e-05
0.068	0.9226768321240739	2.7686478761806965e-05
0.07	0.9269034170064986	3.224735793316835e-05
0.072	0.9310905584397595	3.6922619636226006e-05
0.074	0.9352377040896106	4.161688753478998e-05
0.076	0.9393438245991036	4.6223449266025174e-05
0.078	0.9434077243699948	5.068538322816618e-05
0.08	0.947428927739439	5.482824134628306e-05
0.082	0.9514073772868018	5.882923488326197e-05
0.084	0.955343042623966	6.266782575420349e-05
0.086	0.95923613927898	6.659724374225018e-05
0.088	0.9630868837466064	7.057695508638773e-05
0.09	0.9668947852994342	7.455431142827651e-05
0.092	0.9706589039270302	7.847220940404576e-05
0.094	0.974378138222301	8.280192071385972e-05
0.096	0.9780531028280803	8.729597605811046e-05
0.098	0.9816831148339756	9.129669428903364e-05
0.1	0.985266722273303	9.560133987213115e-05
0.102	0.9888038624494474	9.97773018910908e-05
0.104	0.9922949255019063	0.00010416224699294485
0.106	0.9957404806527589	0.00010826145266501497
0.108	0.9991420619897501	0.00011271128276435505
0.11	0.9985587384648691	0.000118547475168429
0.112	0.9949008354802701	0.00012233315155185664
0.114	0.9932595202073616	0.00012658145403987575
0.116	0.9930306494261956	0.00013075502538661965
0.118	0.9967491466659948	0.00013584912855491016
0.12	0.9874109554938217	0.0001392034959706856
0.122	0.981108670039361	0.000142851523094234
0.124	0.9792880614346419	0.00014571943659985598
0.126	0.9787116668670073	0.00015058626746239367
0.128	0.9781231612762251	0.00015349489186822218
0.13	0.9842498211715703	0.00015657705364069407
0.132	0.98581223484047	0.00015988554052298598
0.134	0.9769557280326376	0.00016602850191121954
0.136	0.948505406591945	0.0001675832977608982
0.138	0.9381201695392021	0.00017191285174000814
0.14	0.9393390977845752	0.0001766430184019785
0.142	0.9098428195987472	0.0001800300178313452
0.144	0.8995269418806069	0.00018359950499768907
0.146	0.9005607351190354	0.0001868573896714465
0.148	0.9016100805547945	0.00019110664376265074
0.15	0.8761120983123706	0.00019515840446976407
0.152	0.8663346667068352	0.00019904481141669317
0.154	0.8671405444847313	0.00020216699621072864
0.156	0.8679531507193574	0.00020553162475456244
0.158	0.8687873130818116	0.00020961818972686785
0.16	0.8495835383648469	0.00021245107856060486
0.162	0.8438808171947104	0.00021520987470119435
0.164	0.8443869356074163	0.00021837922699607937
0.166	0.8448996136353162	0.00022163837536326447
0.168	0.8454240359725214	0.00022516098234853787
0.17	0.845972813034194	0.00023096794787397235
0.172	0.8390562791215476	0.00023458666151504604
0.174	0.8388286610729243	0.0002375363129739072
0.176	0.8386077636777477	0.0002408213817791105
0.178	0.8383991209871453	0.00024449315994046206
0.18	0.8382013433275641	0.0002480260549591051
0.182	0.8380134986698515	0.0002514518758666151
0.184	0.8378340134705163	0.0002547806761503679
0.186	0.8376654339599301	0.0002581464601612016
0.188	0.8375090832024351	0.00026144236834801937
0.19	0.8373638510929643	0.0002646691768843912
0.192	0.8372290955630457	0.00026789141825289686
0.194	0.8371047410728001	0.0002711087020161873
0.196	0.8369908379107884	0.00027434035431084247
0.198	0.8368873662077103	0.00027754106034205694
0.2	0.8367941976269035	0.0002806398734018778
0.202	0.8367114823583952	0.0002837469285932315
0.204	0.8366402416959147	0.00028687937798332896
0.206	0.8365808915473972	0.000290126881177577
0.208	0.8365321511883336	0.00029335128135377087
0.21	0.8364920084700188	0.00029636868652704873
0.212	0.8364615232242708	0.0002990938209006533
0.214	0.8364399715824195	0.0003013269906713134
0.216	0.8364299199142794	0.0003033660452163023
0.218	0.8364480544464001	0.0003061243455921847
0.22	0.8363745207432435	0.0003090749805741977
0.222	0.8359806659911937	0.0003119956369862509
0.224	0.8356107393961237	0.00031528212676212863
0.226	0.8352536131295475	0.00031844748014919766
0.228	0.8349036546313858	0.0003208116796999949
0.23	0.8345636918533373	0.0003226072559285864
0.232	0.834225839974392	0.00032484083806572084
0.234	0.8338981988057301	0.0003278718709618378
0.236	0.8335869829960212	0.0003312789187539522
0.238	0.8332902162376586	0.0003345715064296817
0.24	0.8330042070413913	0.0003376308848019871
0.242	0.8327281619976653	0.00034052147746566064
0.244	0.8324621988828524	0.00034321561982408877
0.246	0.8322067097819305	0.00034584404614979025
0.248	0.8319623566952591	0.00034843757731339853
0.25	0.8317290872479923	0.00035101604735532366
0.252	0.8315069537098422	0.0003536456415546563
0.254	0.8312960353320038	0.00035631561664389855
0.256	0.8310961282569533	0.00035899146716150687
0.258	0.8309071336649851	0.00036160504852827957
0.26	0.8307290546349326	0.0003641589267694978
0.262	0.830561965442748	0.0003666823387585283
0.264	0.830405685154885	0.00036919724453493563
0.266	0.8302601321284796	0.0003715885147353992
0.268	0.8301254850596881	0.0003738262201248843
0.27	0.830003150651978	0.0003760535399666143
0.272	0.8298948222046985	0.00037837025786446876
0.274	0.8297957945871868	0.00038095349206840323
0.276	0.8297059043669449	0.00038307954609961836
0.278	0.8296262274753119	0.0003850229768848634
0.28	0.8295588218147347	0.00038663576805020305
0.282	0.8295118636089492	0.0003889196027080377
0.284	0.8290467928131441	0.00039147170604070247
0.286	0.8286031007769342	0.00039470068666774827
0.288	0.8281728781694934	0.00039760896564861037
0.29	0.8277513978180125	0.0003997120166331358
0.292	0.82734009529667	0.00040186392716912156
0.294	0.8269328170285106	0.00040306513324683824
