2.707859795306249429e-01
2.715508573674096371e-01
2.709980022947930389e-01
2.698043933404590811e-01
2.610041573502631662e-01
2.449025299531793209e-01
2.263135457710420406e-01
2.054267593065802477e-01
1.824549514951336049e-01
1.576319108042935901e-01
1.312100177696674808e-01
1.034576611698569820e-01
7.465651381262680686e-02
4.509869525518912098e-02
1.508384791078420072e-02
-1.508384791078364040e-02
-4.509869525519114714e-02
-7.465651381262559949e-02
-1.034576611698578841e-01
-1.312100177696680914e-01
-1.576319108042939232e-01
-1.824549514951336326e-01
-2.054267593065808584e-01
-2.263135457710412080e-01
-2.449025299531792654e-01
-2.610041573502633883e-01
-2.698043933404600248e-01
-2.709980022947928724e-01
-2.715508573674090820e-01
-2.707859795306247763e-01
