0.000000000000000000e+00,4.926110534965634112e-05,2.429513187828191833e-06,2.933510115060203316e-02,4.751017943187977249e-05,9.703196347611174888e-01,3.615435564430573257e-05,2.101317132532260780e-04
0.000000000000000000e+00,4.926282711480764448e-05,2.431185334094574685e-06,2.933510044263305458e-02,4.750938790512408694e-05,9.703196367298637659e-01,3.615518609828847406e-05,2.101316119394731723e-04
0.000000000000000000e+00,4.926607010373275429e-05,2.434818313364140955e-06,2.933509481390562251e-02,4.750301693164171935e-05,9.703196409794675459e-01,3.615462940486669912e-05,2.101284030466297808e-04
0.000000000000000000e+00,4.926786854981841918e-05,2.436607947021025710e-06,2.933509407206922465e-02,4.750206381363185560e-05,9.703196428154780007e-01,3.615522046392364886e-05,2.101282715489916986e-04
0.000000000000000000e+00,4.930303086029959824e-05,2.468669585160488464e-06,2.933506155104559018e-02,4.746461049513638248e-05,9.703196717322308817e-01,3.615699083823678003e-05,2.101101318182665133e-04
0.000000000000000000e+00,4.930486098904386210e-05,2.470500265655601710e-06,2.933506077608977539e-02,4.746350878586173795e-05,9.703196733857177847e-01,3.615734816670950597e-05,2.101099702691271046e-04
0.000000000000000000e+00,4.930909971388521164e-05,2.475129009195620897e-06,2.933505557925794940e-02,4.745675234614549394e-05,9.703196770617954492e-01,3.615579736534164310e-05,2.101072265679951724e-04
0.000000000000000000e+00,4.931091597679022615e-05,2.476924913942191178e-06,2.933505477196415509e-02,4.745551876474497966e-05,9.703196784879212222e-01,3.615593344114567632e-05,2.101070351299057790e-04
2.203582030680395661e-03,1.549473231853130441e-04,1.418852438309734659e-04,3.787308781441375144e-02,5.511169424861899756e-07,9.591556396537170848e-01,2.413260825393922249e-05,4.464993443803991929e-04
2.203584213000727484e-03,1.549490604700242075e-04,1.418869340238628678e-04,3.787308697647227829e-02,5.497515173341413751e-07,9.591556408145550661e-01,2.413254283314558254e-05,4.464991089427834464e-04
2.203588948575205177e-03,1.549514225721190753e-04,1.418892924264659593e-04,3.787308007079755873e-02,5.445295840560013643e-07,9.591556411193130627e-01,2.412806100127895903e-05,4.464946243585597241e-04
